"ID","ELEC_TYPE_NAME","VOLT_NAME","PRC_NAME","CONTRACT_CAP","RUN_CAP","SHIFT_NO","BUILD_DATE","CANCEL_DATE","CHK_CYCLE","LAST_CHK_DATE","TMP_NAME","TMP_DATE"
"1423182730","乡村居民生活用电","交流380V","居民生活<1kV(合表)","20.000000","20.000000","","2011/1/13","","24","2011/1/13","非临时用电",""
"1423191892","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","","2011/1/3","","24","2011/1/3","非临时用电",""
"1423350734","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","","2011/1/20","","24","2011/1/20","非临时用电",""
"1423500687","城镇居民生活用电","交流380V","居民生活<1kV(合表)","45.000000","45.000000","","2011/2/24","","24","2011/2/24","非临时用电",""
"1424073980","乡村居民生活用电","交流220V","居民生活<1kV(合表)","12.000000","12.000000","","2010/12/31","","24","2010/12/31","非临时用电",""
"1425058708","城镇居民生活用电","交流380V","居民生活<1kV(合表)","30.000000","30.000000","","2011/1/19","","24","2011/1/19","非临时用电",""
"1425463759","城镇居民生活用电","交流380V","居民生活<1kV(合表)","270.000000","270.000000","","2010/12/31","","12","2021/3/1","非临时用电",""
"1427097423","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","","2011/1/20","","24","2011/1/20","非临时用电",""
"1427201554","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","","2011/1/19","","24","2011/1/19","非临时用电",""
"1427241776","乡村居民生活用电","交流220V","居民生活<1kV(合表)","12.000000","12.000000","","2011/1/20","","24","2011/1/20","非临时用电",""
"1427833629","城镇居民生活用电","交流220V","居民生活<1kV(合表)","12.000000","12.000000","","2011/1/9","","24","2011/1/9","非临时用电",""
"1427906500","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","","2011/1/18","","24","2011/1/18","非临时用电",""
"1428052561","乡村居民生活用电","交流220V","居民生活<1kV(合表)","6.000000","6.000000","","2011/1/16","","24","2011/1/16","非临时用电",""
"1428054932","乡村居民生活用电","交流220V","居民生活<1kV(合表)","6.000000","6.000000","","2011/1/16","","24","2011/1/16","非临时用电",""
"1428364409","城镇居民生活用电","交流220V","居民生活<1kV(合表)","12.000000","12.000000","","2011/1/12","","24","2011/1/12","非临时用电",""
"1428961299","乡村居民生活用电","交流220V","居民生活<1kV(合表)","12.000000","12.000000","","2011/1/16","","24","2011/1/16","非临时用电",""
"1429200948","乡村居民生活用电","交流380V","居民生活<1kV(合表)","20.000000","20.000000","","2011/1/19","","24","2011/1/19","非临时用电",""
"1429731009","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","","2011/1/12","","24","2011/1/12","非临时用电",""
"1429800283","乡村居民生活用电","交流220V","居民生活<1kV(合表)","12.000000","12.000000","","2011/1/18","","24","2011/1/18","非临时用电",""
"1430832984","城镇居民生活用电","交流220V","居民生活<1kV(合表)","12.000000","12.000000","","2011/1/20","","24","2011/1/20","非临时用电",""
"1430855140","乡村居民生活用电","交流220V","居民生活<1kV(合表)","6.000000","6.000000","","2011/1/21","","24","2011/1/21","非临时用电",""
"1431489573","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","","2011/1/25","","24","2011/1/25","非临时用电",""
"1431508332","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","","2011/1/28","","24","2011/1/28","非临时用电",""
"1431508686","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","","2011/1/28","","24","2011/1/28","非临时用电",""
"1432114905","城镇居民生活用电","交流380V","居民生活<1kV(合表)","36.000000","36.000000","","2011/1/27","","24","2011/1/27","非临时用电",""
"1434249343","乡村居民生活用电","交流380V","居民生活<1kV(合表)","250.000000","250.000000","","2011/2/14","","24","2018/1/31","非临时用电",""
"1434708256","乡村居民生活用电","交流220V","居民生活<1kV(合表)","12.000000","12.000000","","2011/2/23","","24","2011/2/23","非临时用电",""
"1435094038","乡村居民生活用电","交流380V","居民生活<1kV(合表)","25.000000","25.000000","","2011/3/31","","24","2011/3/31","非临时用电",""
"1436459424","乡村居民生活用电","交流220V","居民生活<1kV(合表)","12.000000","12.000000","","2011/3/2","","24","2011/3/2","非临时用电",""
"1437056375","乡村居民生活用电","交流220V","居民生活<1kV(合表)","12.000000","12.000000","","2011/3/9","","24","2011/3/9","非临时用电",""
"1440494108","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","","2011/3/24","","24","2011/3/24","非临时用电",""
"1440581240","乡村居民生活用电","交流220V","居民生活<1kV(合表)","12.000000","12.000000","","2011/3/22","","24","2011/3/22","非临时用电",""
"1440799012","乡村居民生活用电","交流380V","居民生活<1kV(合表)","20.000000","20.000000","","2011/3/23","","24","2011/3/23","非临时用电",""
"1440877206","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","","2011/3/22","","24","2011/3/22","非临时用电",""
"1440887277","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","","2011/3/21","","24","2011/3/21","非临时用电",""
"179428502","城镇居民生活用电","交流220V","居民生活<1kV(合表)","12.000000","12.000000","","1998/12/1","","24","1998/12/1","非临时用电",""
"179428547","商业用电","交流380V","居民生活<1kV(合表)","60.000000","60.000000","1","1999/5/1","","12","2021/5/31","非临时用电",""
"179428607","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179428698","城镇居民生活用电","交流380V","居民生活<1kV(合表)","40.000000","40.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179428804","城镇居民生活用电","交流220V","居民生活<1kV(合表)","12.000000","12.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179428817","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179428910","城镇居民生活用电","交流220V","居民生活<1kV(合表)","12.000000","12.000000","","1998/12/1","","24","1998/12/1","非临时用电",""
"179429153","城镇居民生活用电","交流220V","居民生活<1kV(合表)","2.000000","2.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179429180","城镇居民生活用电","交流220V","居民生活<1kV(合表)","12.000000","12.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179429316","城镇居民生活用电","交流220V","居民生活<1kV(合表)","2.000000","2.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179429354","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","1999/9/1","","24","1999/9/1","非临时用电",""
"179429452","城镇居民生活用电","交流220V","居民生活<1kV(合表)","2.000000","2.000000","1","1999/5/1","","24","1999/5/1","非临时用电",""
"179429675","城镇居民生活用电","交流380V","居民生活<1kV(合表)","36.000000","36.000000","","1998/12/1","","24","1998/12/1","非临时用电",""
"179429778","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","","1998/12/1","","24","1998/12/1","非临时用电",""
"179429812","城镇居民生活用电","交流380V","居民生活<1kV(合表)","40.000000","40.000000","","1998/12/1","","24","1998/12/1","非临时用电",""
"179429821","城镇居民生活用电","交流380V","居民生活<1kV(合表)","4.000000","4.000000","1","1998/12/1","","36","1998/12/1","非临时用电",""
"179429923","城镇居民生活用电","交流220V","居民生活<1kV(合表)","2.000000","2.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179430031","城镇居民生活用电","交流220V","居民生活<1kV(合表)","12.000000","12.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179430042","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","1999/4/1","","24","1999/4/1","非临时用电",""
"179430054","城镇居民生活用电","交流380V","居民生活<1kV(合表)","160.000000","160.000000","2","1998/12/1","","24","2018/12/31","非临时用电",""
"179430057","商业用电","交流380V","居民生活<1kV(合表)","315.000000","315.000000","1","1998/12/1","","24","2019/7/24","非临时用电",""
"179430086","乡村居民生活用电","交流220V","居民生活<1kV(合表)","2.000000","2.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179430099","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179430127","城镇居民生活用电","交流220V","居民生活<1kV(合表)","12.000000","12.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179430132","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179430172","城镇居民生活用电","交流380V","居民生活<1kV(合表)","40.000000","40.000000","","1998/12/1","","24","1998/12/1","非临时用电",""
"179430188","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179430201","城镇居民生活用电","交流220V","居民生活<1kV(合表)","12.000000","12.000000","","1998/12/1","","24","1998/12/1","非临时用电",""
"179430209","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179430237","城镇居民生活用电","交流380V","居民生活<1kV(合表)","15.000000","15.000000","","1998/12/1","","24","1998/12/1","非临时用电",""
"179430334","城镇居民生活用电","交流380V","居民生活<1kV(合表)","49.000000","49.000000","","1999/6/1","","24","1999/6/1","非临时用电",""
"179430474","城镇居民生活用电","交流220V","居民生活<1kV(合表)","2.000000","2.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179430487","城镇居民生活用电","交流220V","居民生活<1kV(合表)","12.000000","12.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179430491","城镇居民生活用电","交流220V","居民生活<1kV(合表)","2.000000","2.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179430550","城镇居民生活用电","交流220V","居民生活<1kV(合表)","2.000000","2.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179430598","乡村居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179430708","城镇居民生活用电","交流220V","居民生活<1kV(合表)","2.000000","2.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179430724","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179430737","乡村居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179430842","城镇居民生活用电","交流380V","居民生活<1kV(合表)","26.000000","26.000000","","1998/12/1","","24","1998/12/1","非临时用电",""
"179430846","城镇居民生活用电","交流220V","居民生活<1kV(合表)","2.000000","2.000000","1","1998/12/1","","48","1998/12/1","非临时用电",""
"179430896","乡村居民生活用电","交流220V","居民生活<1kV(合表)","12.000000","12.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179430923","城镇居民生活用电","交流220V","居民生活<1kV(合表)","2.000000","2.000000","1","1999/6/1","","24","1999/6/1","非临时用电",""
"179430937","乡村居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179430963","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179430989","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179431040","乡村居民生活用电","交流220V","居民生活<1kV(合表)","12.000000","12.000000","1","1999/10/1","","24","1999/10/1","非临时用电",""
"179431061","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179431098","乡村居民生活用电","交流220V","居民生活<1kV(合表)","2.000000","2.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179431109","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179431120","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179431129","乡村居民生活用电","交流220V","居民生活<1kV(合表)","12.000000","12.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179431181","乡村居民生活用电","交流220V","居民生活<1kV(合表)","2.000000","2.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179431194","商业用电","交流10kV","居民生活1_10kV(合表)","315.000000","315.000000","1","1998/12/1","","12","2021/7/27","非临时用电",""
"179431252","乡村居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179431260","乡村居民生活用电","交流220V","居民生活<1kV(合表)","2.000000","2.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179431403","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179431413","城镇居民生活用电","交流220V","居民生活<1kV(合表)","2.000000","2.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179431418","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179431419","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179431421","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179431488","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179431564","城镇居民生活用电","交流380V","居民生活<1kV(合表)","15.000000","15.000000","1","1998/12/1","","24","2018/1/31","非临时用电",""
"179431584","乡村居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179431639","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179431642","乡村居民生活用电","交流380V","居民生活<1kV(合表)","49.000000","49.000000","","1998/12/1","","24","1998/12/1","非临时用电",""
"179431654","乡村居民生活用电","交流380V","居民生活<1kV(合表)","10.000000","10.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179431663","乡村居民生活用电","交流220V","居民生活<1kV(合表)","2.000000","2.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179431711","普通工业","交流10kV","居民生活1_10kV(合表)","50.000000","0.000000","1","1998/12/1","","12","2021/10/31","非临时用电",""
"179431743","乡村居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","1999/1/1","","24","1999/1/1","非临时用电",""
"179431812","乡村居民生活用电","交流380V","居民生活<1kV(合表)","16.000000","16.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179431820","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179431906","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179431926","乡村居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2000/3/1","","24","2000/3/1","非临时用电",""
"179431938","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","1999/3/1","","24","1999/3/1","非临时用电",""
"179431969","乡村居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","1998/12/1","","24","1998/12/1","非临时用电",""
"179515848","城镇居民生活用电","交流220V","居民生活<1kV(合表)","2.000000","2.000000","1","2003/12/16 17:08:00","","24","2003/12/16","非临时用电",""
"179515853","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2004/3/15 8:38:00","","24","2004/3/15","非临时用电",""
"179515895","乡村居民生活用电","交流380V","居民生活<1kV(合表)","9.000000","9.000000","1","2004/11/30","","24","2004/11/30","非临时用电",""
"179515938","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2004/11/4 8:43:00","","24","2004/11/4","非临时用电",""
"179516021","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2004/11/25","","24","2004/11/25","非临时用电",""
"179516078","城镇居民生活用电","交流380V","居民生活<1kV(合表)","19.000000","19.000000","","2004/11/23 14:45:00","","24","2004/11/23","非临时用电",""
"179516090","城镇居民生活用电","交流220V","居民生活<1kV(合表)","12.000000","12.000000","1","2004/11/26 17:20:00","","24","2004/11/26","非临时用电",""
"179516093","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2004/11/29 14:47:00","","24","2004/11/29","非临时用电",""
"179516171","农业生产用电","交流10kV","居民生活1_10kV(合表)","100.000000","100.000000","1","2004/12/3","","12","2021/10/31","非临时用电",""
"179516239","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2004/12/3 8:30:00","","24","2004/12/3","非临时用电",""
"179516240","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2004/12/3 8:30:00","","24","2004/12/3","非临时用电",""
"179516241","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2004/12/3 8:30:00","","24","2004/12/3","非临时用电",""
"179516332","乡村居民生活用电","交流380V","居民生活<1kV(合表)","220.000000","220.000000","1","2005/1/18 8:09:00","","24","2019/1/31","非临时用电",""
"179516383","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/1/17 8:07:00","","24","2005/1/17","非临时用电",""
"179516384","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/1/17 8:08:00","","24","2005/1/17","非临时用电",""
"179516387","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/1/17 8:08:00","","24","2005/1/17","非临时用电",""
"179516652","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2004/12/23 9:35:00","","24","2004/12/23","非临时用电",""
"179516812","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2004/12/23 11:35:00","","24","2004/12/23","非临时用电",""
"179516906","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/1/11 11:36:00","","24","2005/1/11","非临时用电",""
"179516907","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/1/11 11:36:00","","24","2005/1/11","非临时用电",""
"179516910","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/1/11 11:36:00","","24","2005/1/11","非临时用电",""
"179517153","商业用电","交流10kV","居民生活1_10kV(合表)","160.000000","160.000000","1","2004/12/13 11:27:00","","12","2021/2/26","非临时用电",""
"179517231","乡村居民生活用电","交流380V","居民生活<1kV(合表)","18.000000","18.000000","","2005/1/14 14:57:00","","24","2005/1/14","非临时用电",""
"179517254","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/1/12 15:22:00","","24","2005/1/12","非临时用电",""
"179517264","乡村居民生活用电","交流380V","居民生活<1kV(合表)","25.000000","25.000000","","2004/12/23 16:04:00","","24","2004/12/23","非临时用电",""
"179517278","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/1/12 14:38:00","","24","2005/1/12","非临时用电",""
"179517293","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/1/18 16:57:00","","24","2005/1/18","非临时用电",""
"179517333","普通工业","交流10kV","居民生活1_10kV(合表)","100.000000","100.000000","1","2004/12/24","","12","2021/2/5","非临时用电",""
"179517356","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/1/17 14:32:00","","24","2005/1/17","非临时用电",""
"179517359","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/1/17 14:32:00","","24","2005/1/17","非临时用电",""
"179517418","非居民照明","交流10kV","居民生活1_10kV(合表)","160.000000","160.000000","1","2005/1/18","","12","2021/3/30","非临时用电",""
"179517550","城镇居民生活用电","交流220V","居民生活<1kV(合表)","12.000000","12.000000","1","2005/1/26 14:40:00","","24","2005/1/26","非临时用电",""
"179517622","乡村居民生活用电","交流380V","居民生活<1kV(合表)","18.000000","18.000000","","2005/1/27 15:43:00","","24","2005/1/27","非临时用电",""
"179518109","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/1/25 9:14:00","","24","2005/1/25","非临时用电",""
"179518273","城镇居民生活用电","交流380V","居民生活<1kV(合表)","100.000000","100.000000","1","2004/11/29 8:13:00","","24","2019/1/31","非临时用电",""
"179518665","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/1/25 17:09:00","","24","2005/1/25","非临时用电",""
"179518854","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/4/1 8:50:00","","24","2005/4/1","非临时用电",""
"179518907","城镇居民生活用电","交流380V","居民生活<1kV(合表)","49.000000","49.000000","","2005/3/11 8:29:00","","24","2005/3/11","非临时用电",""
"179518937","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/4/11 9:19:00","","24","2005/4/11","非临时用电",""
"179518978","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/4/5 8:58:00","","24","2005/4/5","非临时用电",""
"179519039","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/3/16 8:24:00","","24","2005/3/16","非临时用电",""
"179519080","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/3/2 8:46:00","","24","2005/3/2","非临时用电",""
"179519106","城镇居民生活用电","交流380V","居民生活<1kV(合表)","500.000000","500.000000","1","2005/2/4 8:07:00","","12","2021/3/1","非临时用电",""
"179519109","城镇居民生活用电","交流380V","居民生活<1kV(合表)","168.000000","168.000000","1","2005/2/4 8:10:00","","24","2019/1/31","非临时用电",""
"179519179","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/4/8 8:17:00","","24","2005/4/8","非临时用电",""
"179519252","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/4/11 8:33:00","","24","2005/4/11","非临时用电",""
"179519254","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/4/11 8:33:00","","24","2005/4/11","非临时用电",""
"179519270","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/2/25 16:36:00","","24","2005/2/25","非临时用电",""
"179519383","乡村居民生活用电","交流380V","居民生活<1kV(合表)","49.000000","49.000000","1","2005/1/27 15:47:00","","24","2011/1/10","非临时用电",""
"179519419","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/3/22 9:17:00","","24","2005/3/22","非临时用电",""
"179519602","城镇居民生活用电","交流220V","居民生活<1kV(合表)","12.000000","12.000000","1","2005/3/9 14:43:00","","24","2005/3/9","非临时用电",""
"179519673","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/3/10 8:45:00","","24","2005/3/10","非临时用电",""
"179519676","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/3/10 8:45:00","","24","2005/3/10","非临时用电",""
"179519678","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/3/10 8:45:00","","24","2005/3/10","非临时用电",""
"179519732","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/2/3 11:16:00","","24","2005/2/3","非临时用电",""
"179519745","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/3/11 14:35:00","","24","2005/3/11","非临时用电",""
"179519748","乡村居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/1/14","","24","2005/1/14","非临时用电",""
"179519749","乡村居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/1/14","","24","2005/1/14","非临时用电",""
"179519782","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/4/11 9:37:00","","24","2005/4/11","非临时用电",""
"179519796","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/2/1 15:04:00","","24","2005/2/1","非临时用电",""
"179519804","乡村居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/1/14","","24","2005/1/14","非临时用电",""
"179519805","乡村居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/1/14","","12","2021/1/31","非临时用电",""
"179519806","乡村居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/1/14","","24","2005/1/14","非临时用电",""
"179519837","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/4/11 9:38:00","","24","2005/4/11","非临时用电",""
"179519843","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/4/11 9:40:00","","24","2005/4/11","非临时用电",""
"179519845","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2005/4/11 9:40:00","","24","2005/4/11","非临时用电",""
"179519846","乡村居民生活用电","交流380V","居民生活<1kV(合表)","40.000000","40.000000","","2005/3/19 14:21:00","","24","2005/3/19","非临时用电",""
"179519886","城镇居民生活用电","交流380V","居民生活<1kV(合表)","49.000000","49.000000","","2005/6/7 8:44:00","","24","2005/6/7","非临时用电",""
"179519926","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/5/12 15:00:00","","24","2005/5/12","非临时用电",""
"179519983","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/3/10 8:45:00","","24","2005/3/10","非临时用电",""
"179520019","乡村居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/6/6 17:22:00","","24","2005/6/6","非临时用电",""
"179520051","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2005/5/16 15:25:00","","24","2005/5/16","非临时用电",""
"179520093","城镇居民生活用电","交流220V","居民生活<1kV(合表)","12.000000","12.000000","1","2005/6/9 7:59:00","","24","2005/6/9","非临时用电",""
"179520097","城镇居民生活用电","交流220V","居民生活<1kV(合表)","12.000000","12.000000","1","2005/6/9 14:38:00","","24","2005/6/9","非临时用电",""
"179520101","城镇居民生活用电","交流380V","居民生活<1kV(合表)","20.000000","20.000000","1","2005/4/29","","24","2005/4/29","非临时用电",""
"179574237","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2007/11/6 12:28:00","","24","2007/11/6","非临时用电",""
"179574239","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2007/11/6 12:28:00","","24","2007/11/6","非临时用电",""
"179574244","城镇居民生活用电","交流220V","居民生活<1kV(合表)","12.000000","12.000000","1","2007/11/6 12:30:00","","24","2007/11/6","非临时用电",""
"179574246","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2007/11/6 12:32:00","","24","2007/11/6","非临时用电",""
"179574248","城镇居民生活用电","交流220V","居民生活<1kV(合表)","4.000000","4.000000","1","2007/11/6 12:32:00","","24","2007/11/6","非临时用电",""
"179574277","城镇居民生活用电","交流220V","居民生活<1kV(合表)","8.000000","8.000000","1","2007/11/12 16:52:00","","24","2007/11/12","非临时用电",""
