id,elec_type_name,volt_name,,contract_cap,run_cap,shift_no,build_date,cancel_date,chk_cycle,last_chk_date,tmp_name,tmp_date
2824186977,城镇居民生活用电,交流220V,居民生活<1kV(合表),13.0,13.0,,2019-10-11 19:11:00,,120,2019-10-11 19:11:00,非临时用电,
2826822128,城镇居民生活用电,交流380V,居民生活<1kV(合表),39.0,39.0,,2019-09-25 16:09:00,,120,2019-09-25 16:09:00,非临时用电,
2828396548,乡村居民生活用电,交流380V,居民生活<1kV(合表),528.0,528.0,,2019-09-27 14:32:00,,120,2019-09-27 14:32:00,非临时用电,
2828443091,乡村居民生活用电,交流380V,居民生活<1kV(合表),528.0,528.0,,2019-09-27 14:23:00,,120,2019-09-27 14:23:00,非临时用电,
2834451104,乡村居民生活用电,交流220V,居民生活<1kV(合表),13.0,13.0,,2019-10-12 12:44:00,,120,2019-10-12 12:44:00,非临时用电,
2835854320,城镇居民生活用电,交流380V,居民生活<1kV(合表),330.0,330.0,,2019-10-16 16:47:00,,120,2019-10-16 16:47:00,非临时用电,
2837020868,城镇居民生活用电,交流380V,居民生活<1kV(合表),39.0,39.0,,2019-10-17 16:18:00,,120,2019-10-17 16:18:00,非临时用电,
2840168320,乡村居民生活用电,交流220V,居民生活<1kV(合表),13.0,13.0,,2019-10-22 11:33:00,,120,2019-10-22 11:33:00,非临时用电,
2840929318,城镇居民生活用电,交流380V,居民生活<1kV(合表),528.0,528.0,,2019-10-24 16:53:00,,120,2019-10-24 16:53:00,非临时用电,
2841656380,城镇居民生活用电,交流380V,居民生活<1kV(合表),39.0,39.0,,2019-10-25 15:08:00,,120,2019-10-25 15:08:00,非临时用电,
2845166200,城镇居民生活用电,交流380V,居民生活<1kV(合表),132.0,132.0,,2019-10-30 17:12:00,,120,2019-10-30 17:12:00,非临时用电,
2845282272,城镇居民生活用电,交流380V,居民生活<1kV(合表),160.0,160.0,,2019-10-30 17:06:00,,120,2019-10-30 17:06:00,非临时用电,
2845303470,城镇居民生活用电,交流380V,居民生活<1kV(合表),396.0,396.0,,2019-10-30 17:13:00,,120,2019-10-30 17:13:00,非临时用电,
2845334102,城镇居民生活用电,交流380V,居民生活<1kV(合表),396.0,396.0,,2019-10-30 17:07:00,,120,2019-10-30 17:07:00,非临时用电,
2849680624,城镇居民生活用电,交流220V,居民生活<1kV(合表),13.0,13.0,,2019-12-12 19:05:00,,120,2019-12-12 19:05:00,非临时用电,
2849689780,城镇居民生活用电,交流220V,居民生活<1kV(合表),13.0,13.0,,2019-12-12 18:51:00,,120,2019-12-12 18:51:00,非临时用电,
2863923257,乡村居民生活用电,交流220V,居民生活<1kV(合表),13.0,13.0,,2019-12-04 15:17:00,,120,2019-12-04 15:17:00,非临时用电,
2866107812,城镇居民生活用电,交流220V,居民生活<1kV(合表),13.0,13.0,,2019-12-06 14:59:00,,120,2019-12-06 14:59:00,非临时用电,
2867193738,城镇居民生活用电,交流220V,居民生活<1kV(合表),13.0,13.0,,2019-12-09 14:43:00,,120,2019-12-09 14:43:00,非临时用电,
2869804620,城镇居民生活用电,交流380V,居民生活<1kV(合表),396.0,396.0,,2019-12-13 16:52:00,,120,2019-12-13 16:52:00,非临时用电,
2869805492,城镇居民生活用电,交流380V,居民生活<1kV(合表),396.0,396.0,,2019-12-13 16:51:00,,120,2019-12-13 16:51:00,非临时用电,
2869817660,城镇居民生活用电,交流380V,居民生活<1kV(合表),396.0,396.0,,2019-12-13 16:53:00,,120,2019-12-13 16:53:00,非临时用电,
2869819644,城镇居民生活用电,交流380V,居民生活<1kV(合表),396.0,396.0,,2019-12-13 16:49:00,,120,2019-12-13 16:49:00,非临时用电,
107371411,乡村居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,1.0,2004-01-07 00:00:00,,24,2004-01-07 00:00:00,非临时用电,
107371418,乡村居民生活用电,交流380V,居民生活<1kV(合表),39.0,39.0,4.0,2004-01-12 11:10:00,,60,2004-01-12 00:00:00,非临时用电,
107371494,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-01-18 00:00:00,,1,2004-01-18 00:00:00,非临时用电,
107371495,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-01-18 00:00:00,,1,2004-01-18 00:00:00,非临时用电,
107371776,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-01-07 00:00:00,,24,2004-01-07 00:00:00,非临时用电,
107371778,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-01-07 00:00:00,,24,2004-01-07 00:00:00,非临时用电,
107372221,乡村居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,1.0,2004-01-14 00:00:00,,12,2004-01-14 00:00:00,非临时用电,
107373729,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-01-17 08:47:00,,60,2004-01-17 00:00:00,非临时用电,
107374433,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-01-09 10:40:00,,60,2004-01-09 00:00:00,非临时用电,
107374833,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-01-08 22:45:00,,60,2004-01-08 00:00:00,非临时用电,
107374834,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-01-08 22:44:00,,60,2004-01-08 00:00:00,非临时用电,
107374835,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-01-08 00:00:00,,0,2004-01-08 00:00:00,非临时用电,
107375998,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-01-13 00:00:00,,1,2004-01-13 00:00:00,非临时用电,
107376249,乡村居民生活用电,交流380V,居民生活<1kV(合表),40.0,40.0,4.0,2004-02-19 11:01:00,,60,2004-02-19 00:00:00,非临时用电,
107376566,城镇居民生活用电,交流380V,居民生活<1kV(合表),35.0,35.0,,2004-04-26 15:51:00,,60,2011-04-02 00:00:00,非临时用电,
107377227,乡村居民生活用电,交流380V,居民生活<1kV(合表),20.0,20.0,4.0,2004-04-12 11:45:00,,60,2004-04-12 00:00:00,非临时用电,
107377552,商业用电,交流10kV,居民生活1_10kV(合表),250.0,250.0,2.0,2004-04-02 08:07:00,,12,2021-11-23 00:00:00,非临时用电,
107377896,乡村居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,1.0,2004-03-30 11:03:00,,60,2004-03-30 00:00:00,非临时用电,
107378175,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-03-01 09:04:00,,60,2004-03-01 00:00:00,非临时用电,
107378179,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-03-01 00:00:00,,1,2004-03-01 00:00:00,非临时用电,
107379311,乡村居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,1.0,2004-03-05 16:52:00,,60,2004-03-05 00:00:00,非临时用电,
107380340,乡村居民生活用电,交流380V,居民生活<1kV(合表),6.0,6.0,4.0,2004-03-05 17:12:00,,24,2004-03-05 00:00:00,非临时用电,
107381287,乡村居民生活用电,交流380V,居民生活<1kV(合表),25.0,25.0,,2004-04-24 11:54:00,,60,2004-04-24 00:00:00,非临时用电,
107381414,城镇居民生活用电,交流380V,居民生活<1kV(合表),13.0,13.0,1.0,2004-03-05 16:48:00,,24,2011-06-23 00:00:00,非临时用电,
107381652,乡村居民生活用电,交流380V,居民生活<1kV(合表),12.0,12.0,1.0,2004-04-28 09:15:00,,24,2012-11-05 00:00:00,非临时用电,
107381655,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-04-28 15:25:00,,60,2004-04-28 00:00:00,非临时用电,
107381686,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-04-28 17:03:00,,60,2004-04-28 00:00:00,非临时用电,
107381737,城镇居民生活用电,交流380V,居民生活<1kV(合表),35.0,35.0,,2004-03-04 15:56:00,,60,2004-03-04 00:00:00,非临时用电,
107383266,乡村居民生活用电,交流380V,居民生活<1kV(合表),35.0,35.0,4.0,2004-05-21 14:52:00,,60,2004-05-21 00:00:00,非临时用电,
107383907,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-06-24 00:00:00,,1,2004-06-24 00:00:00,非临时用电,
107383908,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-06-24 00:00:00,,1,2004-06-24 00:00:00,非临时用电,
107383909,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-06-24 09:52:00,,60,2004-06-24 00:00:00,非临时用电,
107383981,城镇居民生活用电,交流220V,居民生活<1kV(合表),25.0,25.0,1.0,2004-05-24 14:46:00,,24,2018-08-31 00:00:00,非临时用电,
107384037,乡村居民生活用电,交流380V,居民生活<1kV(合表),25.0,25.0,,2004-05-27 11:22:00,,24,2012-05-31 00:00:00,非临时用电,
107384069,城镇居民生活用电,交流380V,居民生活<1kV(合表),35.0,35.0,,2004-06-03 15:00:00,,60,2004-06-03 00:00:00,非临时用电,
107384150,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,1.0,2004-06-16 07:56:00,,60,2004-06-16 00:00:00,非临时用电,
107384227,乡村居民生活用电,交流380V,居民生活<1kV(合表),20.0,20.0,1.0,2004-06-18 00:00:00,,24,2011-11-23 00:00:00,非临时用电,
107385074,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-06-04 08:09:00,,60,2004-06-04 00:00:00,非临时用电,
107385075,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-06-04 08:09:00,,60,2004-06-04 00:00:00,非临时用电,
107385199,乡村居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,1.0,2004-06-16 00:00:00,,24,2004-06-16 00:00:00,非临时用电,
107385685,乡村居民生活用电,交流380V,居民生活<1kV(合表),39.0,39.0,,2004-05-13 14:36:00,,60,2004-05-13 00:00:00,非临时用电,
107385748,乡村居民生活用电,交流380V,居民生活<1kV(合表),39.0,39.0,,2004-05-24 19:32:00,,60,2004-05-24 00:00:00,非临时用电,
107385807,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-06-04 08:20:00,,60,2004-06-04 00:00:00,非临时用电,
107387726,乡村居民生活用电,交流380V,居民生活<1kV(合表),39.0,39.0,,2004-06-17 00:00:00,,60,2004-06-17 00:00:00,非临时用电,
107388056,城镇居民生活用电,交流380V,居民生活<1kV(合表),12.0,12.0,1.0,2004-07-27 10:39:00,,24,2014-01-07 00:00:00,非临时用电,
107388092,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-08-20 00:00:00,,60,2004-08-20 00:00:00,非临时用电,
107388458,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-06-28 16:25:00,,60,2004-06-28 00:00:00,非临时用电,
107388585,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-07-19 09:16:00,,60,2004-07-19 00:00:00,非临时用电,
107388647,乡村居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,1.0,2004-08-04 08:47:00,,60,2004-08-04 00:00:00,非临时用电,
107388653,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-08-09 00:00:00,,60,2004-08-09 00:00:00,非临时用电,
107388656,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-08-09 00:00:00,,60,2004-08-09 00:00:00,非临时用电,
107388909,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-07-19 10:57:00,,60,2004-07-19 00:00:00,非临时用电,
107388994,乡村居民生活用电,交流380V,居民生活<1kV(合表),10.0,10.0,,2004-08-11 08:07:00,,60,2004-08-11 00:00:00,非临时用电,
107389651,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-08-13 08:59:00,,60,2004-08-13 00:00:00,非临时用电,
107390251,乡村居民生活用电,交流380V,居民生活<1kV(合表),39.0,39.0,,2004-07-22 08:50:00,,60,2004-07-22 00:00:00,非临时用电,
107391562,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-07-30 16:11:00,,60,2004-07-30 00:00:00,非临时用电,
107391902,商业用电,交流380V,居民生活<1kV(合表),362.0,362.0,1.0,2004-08-11 07:51:00,,12,2020-05-28 00:00:00,非临时用电,
107391979,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-08-30 14:02:00,,60,2004-08-30 00:00:00,非临时用电,
107391987,乡村居民生活用电,交流380V,居民生活<1kV(合表),14.0,14.0,1.0,2004-08-30 14:39:00,,24,2012-06-07 00:00:00,非临时用电,
107392229,乡村居民生活用电,交流380V,居民生活<1kV(合表),12.0,12.0,1.0,2004-08-04 00:00:00,,24,2012-05-21 00:00:00,非临时用电,
107392494,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-07-15 16:27:00,,60,2004-07-15 00:00:00,非临时用电,
107392656,乡村居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,1.0,2004-08-23 09:23:00,,60,2004-08-23 00:00:00,非临时用电,
107393424,乡村居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,1.0,2004-10-25 00:00:00,,60,2004-10-25 00:00:00,非临时用电,
107393595,乡村居民生活用电,交流380V,居民生活<1kV(合表),12.0,12.0,,2004-08-31 14:59:00,,60,2004-08-31 00:00:00,非临时用电,
107393935,乡村居民生活用电,交流380V,居民生活<1kV(合表),8.0,8.0,1.0,2004-09-06 17:31:00,,24,2012-12-10 00:00:00,非临时用电,
107393979,城镇居民生活用电,交流380V,居民生活<1kV(合表),35.0,35.0,,2004-09-29 10:52:00,,60,2004-09-29 00:00:00,非临时用电,
107394210,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-12-01 00:00:00,,0,2004-12-01 00:00:00,非临时用电,
107394249,乡村居民生活用电,交流380V,居民生活<1kV(合表),39.0,39.0,,2004-09-20 15:46:00,,60,2004-09-20 00:00:00,非临时用电,
107394488,乡村居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,1.0,2004-11-26 08:33:00,,60,2004-11-26 00:00:00,非临时用电,
107394497,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-11-26 10:23:00,,60,2004-11-26 00:00:00,非临时用电,
107394939,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-09-24 15:59:00,,60,2004-09-24 00:00:00,非临时用电,
107394940,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-09-24 15:59:00,,60,2012-05-30 00:00:00,非临时用电,
107396034,乡村居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2004-10-11 09:54:00,,60,2004-10-11 00:00:00,非临时用电,
1830311431,乡村居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2013-09-04 00:00:00,,120,2013-09-04 00:00:00,非临时用电,
1833113424,乡村居民生活用电,交流380V,居民生活<1kV(合表),11.0,11.0,,2013-08-27 00:00:00,,120,2013-08-27 00:00:00,非临时用电,
1834186148,城镇居民生活用电,交流380V,居民生活<1kV(合表),20.0,20.0,,2013-08-28 11:17:00,,120,2013-08-28 11:17:00,非临时用电,
1834246623,乡村居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2013-09-04 00:00:00,,120,2013-09-04 00:00:00,非临时用电,
1845261451,乡村居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2013-09-04 10:56:00,,120,2013-09-04 10:56:00,非临时用电,
1845915918,商业用电,交流380V,居民生活<1kV(合表),12.0,12.0,,2013-09-06 09:18:00,,120,2013-09-06 09:18:00,非临时用电,
1854118356,乡村居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2013-09-18 00:00:00,,120,2013-09-18 00:00:00,非临时用电,
1854122230,乡村居民生活用电,交流380V,居民生活<1kV(合表),30.0,30.0,3.0,2013-09-23 15:07:00,,120,2013-09-23 15:07:00,非临时用电,
1855339839,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2013-09-22 09:07:00,,120,2013-09-22 09:07:00,非临时用电,
1859020842,城镇居民生活用电,交流380V,居民生活<1kV(合表),300.0,300.0,,2013-10-30 00:00:00,,120,2013-10-30 00:00:00,非临时用电,
1859021024,城镇居民生活用电,交流380V,居民生活<1kV(合表),300.0,300.0,,2013-10-30 00:00:00,,120,2013-10-30 00:00:00,非临时用电,
1862970821,城镇居民生活用电,交流380V,居民生活<1kV(合表),35.0,35.0,,2013-10-08 00:00:00,,120,2013-10-08 00:00:00,非临时用电,
1868342110,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2013-11-27 00:00:00,,120,2013-11-27 00:00:00,非临时用电,
1868343573,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2013-11-27 00:00:00,,120,2013-11-27 00:00:00,非临时用电,
1868686276,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2013-10-30 00:00:00,,120,2013-10-30 00:00:00,非临时用电,
1868687775,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2013-10-30 00:00:00,,120,2013-10-30 00:00:00,非临时用电,
1868688848,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2013-10-30 00:00:00,,120,2013-10-30 00:00:00,非临时用电,
1868746810,城镇居民生活用电,交流380V,居民生活<1kV(合表),30.0,30.0,,2013-10-22 16:19:00,,120,2013-10-22 16:19:00,非临时用电,
1870359338,乡村居民生活用电,交流380V,居民生活<1kV(合表),30.0,30.0,,2013-10-22 14:39:00,,24,2017-01-06 00:00:00,非临时用电,
1876109908,城镇居民生活用电,交流380V,居民生活<1kV(合表),49.0,49.0,,2013-11-15 09:20:00,,120,2013-11-15 09:20:00,非临时用电,
1881959733,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2013-12-02 00:00:00,,120,2013-12-02 00:00:00,非临时用电,
1883267400,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2013-11-25 00:00:00,,120,2013-11-25 00:00:00,非临时用电,
1885761242,乡村居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2013-11-08 10:55:00,,120,2013-11-08 10:55:00,非临时用电,
1892357056,乡村居民生活用电,交流380V,居民生活<1kV(合表),12.0,12.0,,2013-11-25 14:52:00,,120,2013-11-25 14:52:00,非临时用电,
1892641168,城镇居民生活用电,交流380V,居民生活<1kV(合表),300.0,300.0,,2013-12-09 14:31:00,,120,2013-12-09 14:31:00,非临时用电,
1896214422,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2013-11-29 00:00:00,,120,2013-11-29 00:00:00,非临时用电,
1896234488,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2013-12-02 00:00:00,,120,2013-12-02 00:00:00,非临时用电,
1897616066,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2013-12-18 00:00:00,,120,2013-12-18 00:00:00,非临时用电,
1897894253,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2013-12-18 00:00:00,,120,2013-12-18 00:00:00,非临时用电,
1897913136,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2013-12-18 00:00:00,,120,2013-12-18 00:00:00,非临时用电,
1898003073,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2013-12-18 00:00:00,,120,2013-12-18 00:00:00,非临时用电,
1898006050,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2013-12-18 00:00:00,,120,2013-12-18 00:00:00,非临时用电,
1898009850,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2013-12-18 00:00:00,,120,2013-12-18 00:00:00,非临时用电,
1900601612,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2014-04-24 11:08:00,,120,2014-04-24 11:08:00,非临时用电,
1900604391,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2014-04-24 11:08:00,,120,2014-04-24 11:08:00,非临时用电,
1900608153,城镇居民生活用电,交流380V,居民生活<1kV(合表),300.0,300.0,,2013-12-31 00:00:00,,12,2021-01-18 00:00:00,非临时用电,
1902149753,乡村居民生活用电,交流380V,居民生活<1kV(合表),3.0,3.0,,2013-12-04 15:40:00,,120,2013-12-04 15:40:00,非临时用电,
1904800801,居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2014-01-14 15:53:00,,120,2014-01-14 15:53:00,非临时用电,
1904815376,居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2014-01-14 15:53:00,,120,2014-01-14 15:53:00,非临时用电,
1904815943,居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2014-01-14 15:53:00,,120,2014-01-14 15:53:00,非临时用电,
1904818268,居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2014-01-14 15:53:00,,120,2014-01-14 15:53:00,非临时用电,
1904821861,居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2014-01-14 15:53:00,,120,2014-01-14 15:53:00,非临时用电,
1904822481,居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2014-01-14 15:53:00,,120,2014-01-14 15:53:00,非临时用电,
1904823248,居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2014-01-14 15:53:00,,120,2014-01-14 15:53:00,非临时用电,
1904823496,居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2014-01-14 15:53:00,,120,2014-01-14 15:53:00,非临时用电,
1905691864,乡村居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2013-12-09 11:05:00,,120,2013-12-09 11:05:00,非临时用电,
1905802256,城镇居民生活用电,交流380V,居民生活<1kV(合表),39.0,39.0,4.0,2013-12-09 10:29:00,,120,2013-12-09 10:29:00,非临时用电,
1907187911,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2013-12-16 00:00:00,,120,2013-12-16 00:00:00,非临时用电,
1907910526,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2013-12-16 00:00:00,,120,2013-12-16 00:00:00,非临时用电,
1907910708,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2013-12-16 00:00:00,,120,2013-12-16 00:00:00,非临时用电,
1907976300,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2013-12-16 00:00:00,,120,2013-12-16 00:00:00,非临时用电,
1907976304,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2013-12-16 00:00:00,,120,2013-12-16 00:00:00,非临时用电,
1907976305,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2013-12-16 00:00:00,,120,2013-12-16 00:00:00,非临时用电,
1907976309,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2013-12-16 00:00:00,,120,2013-12-16 00:00:00,非临时用电,
1908696479,乡村居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,1.0,2013-12-26 14:14:00,,120,2013-12-26 14:14:00,非临时用电,
1909846097,城镇居民生活用电,交流380V,居民生活<1kV(合表),12.0,12.0,,2014-01-14 09:37:00,,120,2014-01-14 09:37:00,非临时用电,
1909846400,城镇居民生活用电,交流380V,居民生活<1kV(合表),12.0,12.0,,2014-01-14 09:37:00,,120,2014-01-14 09:37:00,非临时用电,
1910480678,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2014-01-14 00:00:00,,120,2014-01-14 00:00:00,非临时用电,
1911007053,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2014-01-14 00:00:00,,120,2014-01-14 00:00:00,非临时用电,
1911008102,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2014-01-14 00:00:00,,120,2014-01-14 00:00:00,非临时用电,
1911008483,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2014-01-14 00:00:00,,120,2014-01-14 00:00:00,非临时用电,
1911008990,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2014-01-14 00:00:00,,120,2014-01-14 00:00:00,非临时用电,
1911009245,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2014-01-14 00:00:00,,120,2014-01-14 00:00:00,非临时用电,
1911009730,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2014-01-14 00:00:00,,120,2014-01-14 00:00:00,非临时用电,
1912367929,城镇居民生活用电,交流380V,居民生活<1kV(合表),12.0,12.0,,2014-01-14 00:00:00,,120,2014-01-14 00:00:00,非临时用电,
1912714219,城镇居民生活用电,交流380V,居民生活<1kV(合表),24.0,24.0,,2014-01-14 00:00:00,,120,2014-01-14 00:00:00,非临时用电,
1913025295,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2014-01-14 11:00:00,,120,2014-01-14 11:00:00,非临时用电,
1914516364,城镇居民生活用电,交流380V,居民生活<1kV(合表),39.0,39.0,,2013-12-24 08:46:00,,120,2013-12-24 08:46:00,非临时用电,
1915027929,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2014-01-17 00:00:00,,120,2014-01-17 00:00:00,非临时用电,
1916054636,乡村居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,4.0,2014-01-02 09:31:00,,120,2014-01-02 09:31:00,非临时用电,
1917077788,乡村居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,,2013-12-30 08:50:00,,120,2013-12-30 08:50:00,非临时用电,
1920258799,城镇居民生活用电,交流380V,居民生活<1kV(合表),12.0,12.0,,2014-01-15 09:38:00,,120,2014-01-15 09:38:00,非临时用电,
1920690984,城镇居民生活用电,交流380V,居民生活<1kV(合表),15.0,15.0,,2014-02-28 08:59:00,,120,2014-02-28 08:59:00,非临时用电,
107428391,乡村居民生活用电,交流380V,居民生活<1kV(合表),10.0,10.0,2.0,2006-03-22 11:05:00,,24,2006-03-22 00:00:00,非临时用电,
107429108,城镇居民生活用电,交流380V,居民生活<1kV(合表),36.0,36.0,4.0,2006-04-04 17:08:00,,24,2006-04-04 00:00:00,非临时用电,
107429366,城镇居民生活用电,交流380V,居民生活<1kV(合表),10.0,10.0,4.0,2006-03-24 15:37:00,,24,2006-03-24 00:00:00,非临时用电,
107429635,城镇居民生活用电,交流380V,居民生活<1kV(合表),35.0,35.0,2.0,2006-07-28 16:16:00,,24,2018-08-31 00:00:00,非临时用电,
107430098,乡村居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,1.0,2006-07-13 08:15:00,,60,2006-07-13 00:00:00,非临时用电,
107430952,城镇居民生活用电,交流380V,居民生活<1kV(合表),39.0,39.0,,2006-06-21 16:12:00,,60,2006-06-21 00:00:00,非临时用电,
107431573,乡村居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,1.0,2006-06-30 16:41:00,,60,2006-06-30 00:00:00,非临时用电,
107431673,城镇居民生活用电,交流380V,居民生活<1kV(合表),35.0,35.0,,2006-07-21 08:55:00,,60,2006-07-21 00:00:00,非临时用电,
107431897,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,1.0,2006-07-05 16:26:00,,60,2006-07-05 00:00:00,非临时用电,
107433057,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2006-08-01 10:32:00,,60,2006-08-01 00:00:00,非临时用电,
