"   ","ID","ELEC_TYPE_NAME","VOLT_NAME","PRC_NAME","CONTRACT_CAP","RUN_CAP","SHIFT_NO","BUILD_DATE","CANCEL_DATE","CHK_CYCLE","LAST_CHK_DATE","TMP_NAME","TMP_DATE","IS_FLAG"
"5731","329831086","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2008/5/6 9:26:00","","240","2008/5/6","非临时用电","","0"
"5732","329831240","非居民照明","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","2007/6/6","","240","2007/6/6","非临时用电","","0"
"5733","329831299","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2008/3/20 11:12:00","","240","2008/3/20","非临时用电","","0"
"5734","329831361","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","2008/2/27 8:39:00","","240","2008/2/27","非临时用电","","0"
"5735","329831437","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","30.000000","30.000000","1","2008/5/12 15:11:00","","240","2008/5/12","非临时用电","","0"
"5736","329831470","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2008/3/13 11:42:00","","240","2008/3/13","非临时用电","","0"
"5737","329831479","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2008/3/13 11:44:00","","240","2008/3/13","非临时用电","","0"
"5738","329831483","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","20.000000","20.000000","1","2008/3/28 11:26:00","","240","2008/3/28","非临时用电","","0"
"5739","329831484","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","20.000000","20.000000","1","2008/3/28 11:26:00","","240","2008/3/28","非临时用电","","0"
"5740","329831490","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","30.000000","30.000000","","2008/4/23 14:51:00","","240","2008/4/23","非临时用电","","0"
"5741","329831519","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","8.000000","8.000000","1","2008/2/26 9:59:00","","240","2008/2/26","非临时用电","","0"
"5742","329831664","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2008/5/6 9:24:00","","240","2008/5/6","非临时用电","","0"
"5743","329831665","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2008/5/6 9:21:00","","240","2008/5/6","非临时用电","","0"
"5744","329831667","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2008/5/6 9:23:00","","240","2008/5/6","非临时用电","","0"
"5745","329831668","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2008/5/6 9:26:00","","240","2008/5/6","非临时用电","","0"
"5746","329831669","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2008/5/6 9:26:00","","240","2008/5/6","非临时用电","","0"
"5747","329831672","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2008/5/6 9:26:00","","240","2008/5/6","非临时用电","","0"
"5748","329831673","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2008/5/6 9:23:00","","240","2008/5/6","非临时用电","","0"
"5749","329831708","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2008/2/27 8:43:00","","240","2008/2/27","非临时用电","","0"
"5750","329831719","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2008/5/6 9:24:00","","240","2008/5/6","非临时用电","","0"
"5751","329831879","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2008/4/8 9:25:00","","240","2008/4/8","非临时用电","","0"
"5752","329831893","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2008/3/19 8:06:00","","240","2008/3/19","非临时用电","","0"
"5753","329831929","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2008/5/6 9:21:00","","240","2008/5/6","非临时用电","","0"
"5754","329831930","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2008/5/6 9:24:00","","240","2008/5/6","非临时用电","","0"
"5755","329831931","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2008/5/6 9:21:00","","240","2008/5/6","非临时用电","","0"
"5756","329831933","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2008/5/6 9:23:00","","240","2008/5/6","非临时用电","","0"
"5757","329831934","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2008/5/6 9:22:00","","240","2008/5/6","非临时用电","","0"
"5758","329831938","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2008/5/6 9:22:00","","240","2008/5/6","非临时用电","","0"
"5759","329832066","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","30.000000","30.000000","1","1999/11/1","","36","1999/11/1","非临时用电","","0"
"5760","329832594","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","66.000000","66.000000","","2008/12/4 15:07:00","","240","2008/12/4","非临时用电","","0"
"5761","329832683","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2008/12/23 15:44:00","","240","2008/12/23","非临时用电","","0"
"5762","329832684","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2008/12/23 15:44:00","","240","2008/12/23","非临时用电","","0"
"5763","329832701","非居民照明","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2009/1/11 9:06:00","","12","2020/1/31","非临时用电","","0"
"5764","329832838","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","8.000000","8.000000","1","2008/12/16","","24","2008/12/16","非临时用电","","0"
"5765","329832958","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","25.000000","25.000000","1","2008/9/18 10:08:00","","240","2008/9/18","非临时用电","","0"
"5766","329832991","非居民照明","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2008/9/22","","24","2008/9/22","非临时用电","","0"
"5767","329833028","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","20.000000","20.000000","1","2008/10/20 15:20:00","","240","2008/10/20","非临时用电","","0"
"5768","329833029","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","20.000000","20.000000","1","2008/10/20 15:21:00","","240","2008/10/20","非临时用电","","0"
"5769","329833046","乡村居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","2008/10/11","","24","2008/10/11","非临时用电","","0"
"5770","329833081","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","20.000000","20.000000","1","2008/10/20 15:19:00","","240","2008/10/20","非临时用电","","0"
"5771","329833118","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2008/10/31 9:51:00","","240","2008/10/31","非临时用电","","0"
"5772","329833226","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","410.000000","410.000000","1","2008/9/10 17:42:00","","24","2018/9/28","非临时用电","","0"
"5773","329833257","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","20.000000","20.000000","1","2008/10/23 15:27:00","","240","2008/10/23","非临时用电","","0"
"5774","329833337","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2008/10/20 8:23:00","","240","2008/10/20","非临时用电","","0"
"5775","329833340","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","20.000000","20.000000","1","2008/10/20 15:30:00","","240","2008/10/20","非临时用电","","0"
"5776","329833521","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","20.000000","20.000000","1","2008/10/23 15:29:00","","240","2008/10/23","非临时用电","","0"
"5777","329833523","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","20.000000","20.000000","1","2008/10/23","","240","2008/10/23","非临时用电","","0"
"5778","329833795","非居民照明","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2008/9/27 10:17:00","","240","2008/9/27","非临时用电","","0"
"5779","329834020","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2008/8/22 17:00:00","","240","2008/8/22","非临时用电","","0"
"5780","329834149","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2009/3/21 17:08:00","","240","2009/3/21","非临时用电","","0"
"5781","329834691","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2009/2/13 9:03:00","","240","2009/2/13","非临时用电","","0"
"5782","329834697","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2009/2/13 9:05:00","","240","2009/2/13","非临时用电","","0"
"5783","329834716","非居民照明","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","2008/12/22 9:14:00","","240","2008/12/22","非临时用电","","0"
"5784","329835146","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2009/2/11 10:12:00","","240","2009/2/11","非临时用电","","0"
"5785","329835148","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2009/2/11 10:12:00","","240","2009/2/11","非临时用电","","0"
"5786","329835152","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2009/2/11 10:11:00","","240","2009/2/11","非临时用电","","0"
"5787","329835156","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2009/2/11 10:11:00","","240","2009/2/11","非临时用电","","0"
"5788","329835433","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2009/1/24 9:33:00","","240","2009/1/24","非临时用电","","0"
"5789","329835553","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2009/1/24 9:32:00","","240","2009/1/24","非临时用电","","0"
"5790","329835555","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2009/1/24 9:32:00","","240","2009/1/24","非临时用电","","0"
"5791","329771696","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","1996/10/3","","240","1996/10/3","非临时用电","","0"
"5792","329772020","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","8.000000","8.000000","","1997/9/29","","240","1997/9/29","非临时用电","","0"
"5793","329772220","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","1996/8/26","","240","1996/8/26","非临时用电","","0"
"5794","329772247","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","20.000000","20.000000","","1999/8/3","","240","1999/8/3","非临时用电","","0"
"5795","329772248","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2000/7/7","","240","2000/7/7","非临时用电","","0"
"5796","329772392","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2003/7/27","","240","2003/7/27","非临时用电","","0"
"5797","329772395","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","1997/4/3","","240","1997/4/3","非临时用电","","0"
"5798","329772578","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","2001/5/23","","240","2001/5/23","非临时用电","","0"
"5799","329772594","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","2004/6/9","","240","2004/6/9","非临时用电","","0"
"5800","329772617","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2005/12/2","","240","2005/12/2","非临时用电","","0"
"5801","329772744","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","1997/9/22","","240","1997/9/22","非临时用电","","0"
"5802","329772839","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2003/8/5","","240","2003/8/5","非临时用电","","0"
"5803","329772933","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","1991/12/10","","240","1991/12/10","非临时用电","","0"
"5804","329772938","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","1995/10/13","","240","1995/10/13","非临时用电","","0"
"5805","329772962","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","20.000000","20.000000","1","1994/12/14","","240","1994/12/14","非临时用电","","0"
"5806","329772995","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2006/8/7","","240","2006/8/7","非临时用电","","0"
"5807","329773020","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","1999/12/2","","240","1999/12/2","非临时用电","","0"
"5808","329773034","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2006/5/14","","240","2006/5/14","非临时用电","","0"
"5809","329773048","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2003/3/10","","240","2003/3/10","非临时用电","","0"
"5810","329773049","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","1996/10/17","","24","1996/10/17","非临时用电","","0"
"5811","329773061","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2001/12/7","","240","2001/12/7","非临时用电","","0"
"5812","329773089","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","10.000000","10.000000","1","1993/2/11","","240","1993/2/11","非临时用电","","0"
"5813","329773117","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2006/10/22","","240","2006/10/22","非临时用电","","0"
"5814","329773150","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","1996/7/1","","240","1996/7/1","非临时用电","","0"
"5815","329773153","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","13.000000","13.000000","","2006/9/5","","240","2006/9/5","非临时用电","","0"
"5816","329773174","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2002/5/23","","240","2002/5/23","非临时用电","","0"
"5817","329773187","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2002/9/3","","24","2002/9/3","非临时用电","","0"
"5818","329773203","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2002/1/15","","240","2002/1/15","非临时用电","","0"
"5819","329773236","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","1998/3/2","","240","1998/3/2","非临时用电","","0"
"5820","329773248","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","1994/5/25","","240","1994/5/25","非临时用电","","0"
"5821","329773318","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2002/10/10","","240","2002/10/10","非临时用电","","0"
"5822","329773359","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2003/4/10","","240","2003/4/10","非临时用电","","0"
"5823","329773406","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2004/4/12","","240","2004/4/12","非临时用电","","0"
"5824","329773585","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2007/6/5","","240","2007/6/5","非临时用电","","0"
"5825","329773645","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2003/4/28","","240","2003/4/28","非临时用电","","0"
"5826","329773651","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","1997/5/26","","240","1997/5/26","非临时用电","","0"
"5827","329773662","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","1981/1/15","","24","1981/1/15","非临时用电","","0"
"5828","329773717","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","1994/1/26","","240","1994/1/26","非临时用电","","0"
"5829","329773749","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2005/5/25","","240","2005/5/25","非临时用电","","0"
"5830","329773803","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2006/10/20","","240","2006/10/20","非临时用电","","0"
"5831","329773844","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2005/12/21","","240","2005/12/21","非临时用电","","0"
"5832","329773916","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2002/2/25","","240","2002/2/25","非临时用电","","0"
"5833","329773985","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2003/11/14","","240","2003/11/14","非临时用电","","0"
"5834","329774047","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2000/1/26","","240","2000/1/26","非临时用电","","0"
"5835","329774048","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2000/1/26","","240","2000/1/26","非临时用电","","0"
"5836","329774051","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2000/1/25","","240","2000/1/25","非临时用电","","0"
"5837","329774054","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2000/1/25","","240","2000/1/25","非临时用电","","0"
"5838","329774055","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2000/1/25","","24","2000/1/25","非临时用电","","0"
"5839","329774222","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2001/10/31","","240","2001/10/31","非临时用电","","0"
"5840","329774226","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2001/10/11","","240","2001/10/11","非临时用电","","0"
"5841","329774229","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2001/10/19","","240","2001/10/19","非临时用电","","0"
"5842","329774253","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2006/2/8","","240","2006/2/8","非临时用电","","0"
"5843","329774305","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","2004/7/12","","240","2004/7/12","非临时用电","","0"
"5844","329774334","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","1974/7/17","","240","1974/7/17","非临时用电","","0"
"5845","329774363","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2007/2/5","","240","2007/2/5","非临时用电","","0"
"5846","329774445","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","30.000000","30.000000","1","1986/12/11","","240","1986/12/11","非临时用电","","0"
"5847","329774545","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2006/2/1","","240","2006/2/1","非临时用电","","0"
"5848","329774578","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2005/7/1","","240","2005/7/1","非临时用电","","0"
"5849","329774621","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2006/10/15","","240","2006/10/15","非临时用电","","0"
"5850","329774635","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2001/10/17","","240","2001/10/17","非临时用电","","0"
"5851","329774644","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","1996/10/21","","240","1996/10/21","非临时用电","","0"
"5852","329774686","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","13.000000","13.000000","","2005/9/12","","240","2005/9/12","非临时用电","","0"
"5853","329774801","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","39.000000","39.000000","","1994/5/10","","240","1994/5/10","非临时用电","","0"
"5854","329774838","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","2005/7/7","","240","2005/7/7","非临时用电","","0"
"5855","329774940","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2001/9/24","","240","2001/9/24","非临时用电","","0"
"5856","329775007","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2001/11/27","","42","2001/11/27","非临时用电","","0"
"5857","329775014","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","8.000000","8.000000","","1996/6/24","","240","1996/6/24","非临时用电","","0"
"5858","329775068","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2000/3/27","","240","2000/3/27","非临时用电","","0"
"5859","329775125","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","20.000000","20.000000","1","2000/9/27","","240","2000/9/27","非临时用电","","0"
"5860","329775153","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","8.000000","8.000000","","1994/7/18","","24","1994/7/18","非临时用电","","0"
"5861","329775226","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","8.000000","8.000000","","1992/4/27","","240","1992/4/27","非临时用电","","0"
"5862","329775333","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","10.000000","10.000000","1","1993/2/11","","48","1993/2/11","非临时用电","","0"
"5863","329775353","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2006/5/16","","240","2006/5/16","非临时用电","","0"
"5864","329775387","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","8.000000","8.000000","","1999/3/8","","240","1999/3/8","非临时用电","","0"
"5865","329775519","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2007/6/5","","240","2007/6/5","非临时用电","","0"
"5866","329775525","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","1999/9/28","","240","1999/9/28","非临时用电","","0"
"5867","329775570","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","10.000000","10.000000","1","1993/2/11","","240","1993/2/11","非临时用电","","0"
"5868","329775674","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","20.000000","20.000000","1","2006/7/17","","240","2006/7/17","非临时用电","","0"
"5869","329775755","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2006/6/9","","240","2006/6/9","非临时用电","","0"
"5870","329775971","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","1998/10/23","","240","1998/10/23","非临时用电","","0"
"5871","329776042","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2003/4/24","","240","2003/4/24","非临时用电","","0"
"5872","329776211","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2003/12/31","","240","2003/12/31","非临时用电","","0"
"5873","329776607","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","8.000000","8.000000","","1998/3/26","","24","1998/3/26","非临时用电","","0"
"5874","329776706","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","1995/2/21","","240","1995/2/21","非临时用电","","0"
"5875","329776789","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2002/6/10","","240","2002/6/10","非临时用电","","0"
"5876","329776801","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2002/6/12","","240","2002/6/12","非临时用电","","0"
"5877","329777032","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","1994/10/20","","240","1994/10/20","非临时用电","","0"
"5878","329777159","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","8.000000","8.000000","","1997/5/14","","24","1997/5/14","非临时用电","","0"
"5879","329777234","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","39.000000","39.000000","","2000/11/13","","240","2000/11/13","非临时用电","","0"
"5880","329777305","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","37.000000","37.000000","1","2004/1/6","","24","2009/5/25","非临时用电","","0"
"5881","329777371","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2001/12/20","","240","2001/12/20","非临时用电","","0"
"5882","329777374","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2007/4/12","","240","2007/4/12","非临时用电","","0"
"5883","329777376","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2006/6/9","","240","2006/6/9","非临时用电","","0"
"5884","329777427","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","1995/12/20","","240","1995/12/20","非临时用电","","0"
"5885","329777621","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","1999/8/3","","240","1999/8/3","非临时用电","","0"
"5886","329777707","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2002/2/8","","240","2002/2/8","非临时用电","","0"
"5887","329777740","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2006/2/1","","240","2006/2/1","非临时用电","","0"
"5888","329777744","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2007/4/4","","240","2007/4/4","非临时用电","","0"
"5889","329777777","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","1997/6/3","","240","1997/6/3","非临时用电","","0"
"5890","329777903","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","9.000000","9.000000","1","1994/12/14","","240","1994/12/14","非临时用电","","0"
"5891","329777951","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","13.000000","13.000000","","2000/4/10","","240","2000/4/10","非临时用电","","0"
"5892","329778013","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","1994/6/25","","240","1994/6/25","非临时用电","","0"
"5893","329778149","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","1999/4/19","","240","1999/4/19","非临时用电","","0"
"5894","329778153","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2002/6/15","","240","2002/6/15","非临时用电","","0"
"5895","329778193","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2005/9/17","","240","2005/9/17","非临时用电","","0"
"5896","329778212","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","9.000000","9.000000","1","1994/10/27","","240","1994/10/27","非临时用电","","0"
"5897","329778259","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2000/7/19","","240","2000/7/19","非临时用电","","0"
"5898","329778532","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","1996/10/16","","240","1996/10/16","非临时用电","","0"
"5899","329778535","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","2000/1/19","","12","2000/1/19","非临时用电","","0"
"5900","329778546","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","30.000000","30.000000","","1990/5/15 1:00:00","","240","1990/5/15 1:00:00","非临时用电","","0"
"5901","329778585","城镇居民生活用电","交流380V","居民合表电价(不满1千伏）","30.000000","30.000000","1","1999/11/24","","240","1999/11/24","非临时用电","","0"
"5902","329778684","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","8.000000","8.000000","","1999/3/11","","240","1999/3/11","非临时用电","","0"
"5903","329778731","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","4.000000","4.000000","1","1999/11/3","","240","1999/11/3","非临时用电","","0"
"5904","329778811","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","1995/8/16","","240","1995/8/16","非临时用电","","0"
"5905","329778858","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","2.000000","2.000000","1","1994/9/27","","240","1994/9/27","非临时用电","","0"
"5906","329778928","城镇居民生活用电","交流220V","居民合表电价(不满1千伏）","9.000000","9.000000","1","2005/2/6","","240","2005/2/6","非临时用电","","0"
